#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moisture,2,mqtt.angizehco.com,11,toossab,404.5,2022-03-03T02:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,405.5,2022-03-03T03:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,405,2022-03-03T04:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,406.3333333,2022-03-03T05:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,407,2022-03-03T06:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,407,2022-03-03T07:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,407,2022-03-03T08:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,408,2022-03-03T09:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,408.3333333,2022-03-03T10:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,409.6666667,2022-03-03T11:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,409.3333333,2022-03-03T12:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410,2022-03-03T13:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,408.6666667,2022-03-03T14:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,408.5,2022-03-03T15:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410.3333333,2022-03-03T16:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410,2022-03-03T17:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410,2022-03-03T18:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410,2022-03-03T19:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410.5,2022-03-03T20:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,411,2022-03-03T21:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410.6666667,2022-03-03T22:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,411,2022-03-03T23:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410.5,2022-03-04T00:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410,2022-03-04T01:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,411,2022-03-04T02:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,412,2022-03-04T03:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,411.6666667,2022-03-04T04:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,413,2022-03-04T05:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,412.3333333,2022-03-04T06:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,413,2022-03-04T07:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414,2022-03-04T08:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,413.75,2022-03-04T10:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414,2022-03-04T11:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414.3333333,2022-03-04T12:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,413.5,2022-03-04T13:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414.5,2022-03-04T14:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,418,2022-03-04T15:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414,2022-03-04T16:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414.5,2022-03-04T17:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,415,2022-03-04T18:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414.5,2022-03-04T19:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,415,2022-03-04T20:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414.5,2022-03-04T21:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,415,2022-03-04T22:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,415,2022-03-04T23:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,415,2022-03-05T00:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,415.6666667,2022-03-05T01:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,414.5,2022-03-05T02:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,415.5,2022-03-05T03:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,416.3333333,2022-03-05T04:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,428,2022-03-05T05:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,429.3333333,2022-03-05T06:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,431.3333333,2022-03-05T07:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,431.3333333,2022-03-05T08:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,430,2022-03-05T09:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,432.6666667,2022-03-05T10:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,433,2022-03-05T11:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,431.6666667,2022-03-05T12:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,430.5,2022-03-05T13:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,434,2022-03-05T14:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,429,2022-03-05T15:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,426.5,2022-03-05T16:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,427.5,2022-03-05T17:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,424,2022-03-05T18:00:00Z
