,m,gateway,host,node,owner,value,_time
0,#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
5559,Humidity,1,mqtt.angizehco.com,4,toossab,17.14,2022-09-20T11:00:00Z
5560,Humidity,1,mqtt.angizehco.com,4,toossab,16.61,2022-09-20T12:00:00Z
5561,Humidity,1,mqtt.angizehco.com,4,toossab,16.75,2022-09-20T13:00:00Z
5562,Humidity,1,mqtt.angizehco.com,4,toossab,18.55,2022-09-20T14:00:00Z
5563,Humidity,1,mqtt.angizehco.com,4,toossab,19.34,2022-09-20T15:00:00Z
5564,Humidity,1,mqtt.angizehco.com,4,toossab,18.72,2022-09-20T16:00:00Z
5565,Humidity,1,mqtt.angizehco.com,4,toossab,19.02,2022-09-20T17:00:00Z
5566,Humidity,1,mqtt.angizehco.com,4,toossab,18.04,2022-09-20T18:00:00Z
5567,Humidity,1,mqtt.angizehco.com,4,toossab,17.56,2022-09-20T19:00:00Z
5568,Humidity,1,mqtt.angizehco.com,4,toossab,17.32,2022-09-20T20:00:00Z
5569,Humidity,1,mqtt.angizehco.com,4,toossab,17.62,2022-09-20T21:00:00Z
5570,Humidity,1,mqtt.angizehco.com,4,toossab,18.25,2022-09-20T22:00:00Z
5571,Humidity,1,mqtt.angizehco.com,4,toossab,18.48,2022-09-20T23:00:00Z
5572,Humidity,1,mqtt.angizehco.com,4,toossab,18.56,2022-09-21T00:00:00Z
5573,Humidity,1,mqtt.angizehco.com,4,toossab,18.32,2022-09-21T01:00:00Z
5574,Humidity,1,mqtt.angizehco.com,4,toossab,19.03,2022-09-21T02:00:00Z
5575,Humidity,1,mqtt.angizehco.com,4,toossab,18.07,2022-09-21T03:00:00Z
5576,Humidity,1,mqtt.angizehco.com,4,toossab,18.51,2022-09-21T04:00:00Z
5577,Humidity,1,mqtt.angizehco.com,4,toossab,19.13,2022-09-21T05:00:00Z
5578,Humidity,1,mqtt.angizehco.com,4,toossab,18.95,2022-09-21T06:00:00Z
5579,Humidity,1,mqtt.angizehco.com,4,toossab,18.14,2022-09-21T07:00:00Z
5580,Humidity,1,mqtt.angizehco.com,4,toossab,18.4,2022-09-21T08:00:00Z
5581,Humidity,1,mqtt.angizehco.com,4,toossab,17.78,2022-09-21T09:00:00Z
5582,Humidity,1,mqtt.angizehco.com,4,toossab,16.67,2022-09-21T10:00:00Z
5583,Humidity,1,mqtt.angizehco.com,4,toossab,16.53,2022-09-21T11:00:00Z
5584,Humidity,1,mqtt.angizehco.com,4,toossab,14.98,2022-09-21T12:00:00Z
5585,Humidity,1,mqtt.angizehco.com,4,toossab,15.39,2022-09-21T13:00:00Z
5586,Humidity,1,mqtt.angizehco.com,4,toossab,18.6,2022-09-21T14:00:00Z
5587,Humidity,1,mqtt.angizehco.com,4,toossab,18.31,2022-09-21T15:00:00Z
5588,Humidity,1,mqtt.angizehco.com,4,toossab,17.96,2022-09-21T16:00:00Z
5589,Humidity,1,mqtt.angizehco.com,4,toossab,17.5,2022-09-21T17:00:00Z
5590,Humidity,1,mqtt.angizehco.com,4,toossab,17.63,2022-09-21T18:00:00Z
5591,Humidity,1,mqtt.angizehco.com,4,toossab,17.52,2022-09-21T19:00:00Z
5592,Humidity,1,mqtt.angizehco.com,4,toossab,17.66,2022-09-21T20:00:00Z
5593,Humidity,1,mqtt.angizehco.com,4,toossab,18.06,2022-09-21T21:00:00Z
5594,Humidity,1,mqtt.angizehco.com,4,toossab,18.31,2022-09-21T22:00:00Z
5595,Humidity,1,mqtt.angizehco.com,4,toossab,18.29,2022-09-21T23:00:00Z
5596,Humidity,1,mqtt.angizehco.com,4,toossab,18.1,2022-09-22T00:00:00Z
5597,Humidity,1,mqtt.angizehco.com,4,toossab,18.16,2022-09-22T01:00:00Z
5598,Humidity,1,mqtt.angizehco.com,4,toossab,18.06,2022-09-22T02:00:00Z
5599,Humidity,1,mqtt.angizehco.com,4,toossab,18.82,2022-09-22T03:00:00Z
5600,Humidity,1,mqtt.angizehco.com,4,toossab,19.38,2022-09-22T04:00:00Z
5601,Humidity,1,mqtt.angizehco.com,4,toossab,17.78,2022-09-22T05:00:00Z
5602,Humidity,1,mqtt.angizehco.com,4,toossab,16.88,2022-09-22T06:00:00Z
5603,Humidity,1,mqtt.angizehco.com,4,toossab,16.09,2022-09-22T07:00:00Z
5604,Humidity,1,mqtt.angizehco.com,4,toossab,16.06,2022-09-22T08:00:00Z
5605,Humidity,1,mqtt.angizehco.com,4,toossab,15.75,2022-09-22T09:00:00Z
5606,Humidity,1,mqtt.angizehco.com,4,toossab,15.83,2022-09-22T10:00:00Z
5607,Humidity,1,mqtt.angizehco.com,4,toossab,14.44,2022-09-22T11:00:00Z
5608,Humidity,1,mqtt.angizehco.com,4,toossab,13.97,2022-09-22T12:00:00Z
5609,Humidity,1,mqtt.angizehco.com,4,toossab,13.74,2022-09-22T13:00:00Z
5610,Humidity,1,mqtt.angizehco.com,4,toossab,13.5,2022-09-22T14:00:00Z
5611,Humidity,1,mqtt.angizehco.com,4,toossab,14.6,2022-09-22T15:00:00Z
5612,Humidity,1,mqtt.angizehco.com,4,toossab,16.47,2022-09-22T16:00:00Z
5613,Humidity,1,mqtt.angizehco.com,4,toossab,16.6,2022-09-22T17:00:00Z
5614,Humidity,1,mqtt.angizehco.com,4,toossab,16.37,2022-09-22T18:00:00Z
5615,Humidity,1,mqtt.angizehco.com,4,toossab,15.77,2022-09-22T19:00:00Z
5616,Humidity,1,mqtt.angizehco.com,4,toossab,15.78,2022-09-22T20:00:00Z
5617,Humidity,1,mqtt.angizehco.com,4,toossab,16.04,2022-09-22T21:00:00Z
5618,Humidity,1,mqtt.angizehco.com,4,toossab,16.18,2022-09-22T22:00:00Z
5619,Humidity,1,mqtt.angizehco.com,4,toossab,15.81,2022-09-22T23:00:00Z
5620,Humidity,1,mqtt.angizehco.com,4,toossab,16.25,2022-09-23T00:00:00Z
5621,Humidity,1,mqtt.angizehco.com,4,toossab,16.42,2022-09-23T01:00:00Z
5622,Humidity,1,mqtt.angizehco.com,4,toossab,16.33,2022-09-23T02:00:00Z
5623,Humidity,1,mqtt.angizehco.com,4,toossab,16.71,2022-09-23T03:00:00Z
5624,Humidity,1,mqtt.angizehco.com,4,toossab,17.23,2022-09-23T04:00:00Z
5625,Humidity,1,mqtt.angizehco.com,4,toossab,17.18,2022-09-23T05:00:00Z
5626,Humidity,1,mqtt.angizehco.com,4,toossab,16.06,2022-09-23T06:00:00Z
5627,Humidity,1,mqtt.angizehco.com,4,toossab,16.55,2022-09-23T07:00:00Z
5628,Humidity,1,mqtt.angizehco.com,4,toossab,16.19,2022-09-23T08:00:00Z
5629,Humidity,1,mqtt.angizehco.com,4,toossab,15.5,2022-09-23T09:00:00Z
5630,Humidity,1,mqtt.angizehco.com,4,toossab,14.72,2022-09-23T10:00:00Z
5631,Humidity,1,mqtt.angizehco.com,4,toossab,14.2,2022-09-23T11:00:00Z
5632,Humidity,1,mqtt.angizehco.com,4,toossab,13.71,2022-09-23T12:00:00Z
5633,Humidity,1,mqtt.angizehco.com,4,toossab,14.6,2022-09-23T13:00:00Z
5634,Humidity,1,mqtt.angizehco.com,4,toossab,15.38,2022-09-23T14:00:00Z
5635,Humidity,1,mqtt.angizehco.com,4,toossab,16.17,2022-09-23T15:00:00Z
5636,Humidity,1,mqtt.angizehco.com,4,toossab,15.98,2022-09-23T16:00:00Z
5637,Humidity,1,mqtt.angizehco.com,4,toossab,16.61,2022-09-23T17:00:00Z
5638,Humidity,1,mqtt.angizehco.com,4,toossab,15.84,2022-09-23T18:00:00Z
5639,Humidity,1,mqtt.angizehco.com,4,toossab,14.73,2022-09-23T19:00:00Z
5640,Humidity,1,mqtt.angizehco.com,4,toossab,14.72,2022-09-23T20:00:00Z
5641,Humidity,1,mqtt.angizehco.com,4,toossab,15.03,2022-09-23T21:00:00Z
5642,Humidity,1,mqtt.angizehco.com,4,toossab,15.11,2022-09-23T22:00:00Z
5643,Humidity,1,mqtt.angizehco.com,4,toossab,14.95,2022-09-23T23:00:00Z
5644,Humidity,1,mqtt.angizehco.com,4,toossab,14.69,2022-09-24T00:00:00Z
5645,Humidity,1,mqtt.angizehco.com,4,toossab,14.6,2022-09-24T01:00:00Z
5646,Humidity,1,mqtt.angizehco.com,4,toossab,15.02,2022-09-24T02:00:00Z
5647,Humidity,1,mqtt.angizehco.com,4,toossab,15.72,2022-09-24T03:00:00Z
5648,Humidity,1,mqtt.angizehco.com,4,toossab,16.02,2022-09-24T04:00:00Z
5649,Humidity,1,mqtt.angizehco.com,4,toossab,13.91,2022-09-24T05:00:00Z
5650,Humidity,1,mqtt.angizehco.com,4,toossab,14.14,2022-09-24T06:00:00Z
5651,Humidity,1,mqtt.angizehco.com,4,toossab,14.29,2022-09-24T07:00:00Z
5652,Humidity,1,mqtt.angizehco.com,4,toossab,12.83,2022-09-24T08:00:00Z
5653,Humidity,1,mqtt.angizehco.com,4,toossab,11.88,2022-09-24T09:00:00Z
5654,Humidity,1,mqtt.angizehco.com,4,toossab,11.24,2022-09-24T10:00:00Z
5655,Humidity,1,mqtt.angizehco.com,4,toossab,11.47,2022-09-24T11:00:00Z
5656,Humidity,1,mqtt.angizehco.com,4,toossab,11.66,2022-09-24T12:00:00Z
5657,Humidity,1,mqtt.angizehco.com,4,toossab,12.31,2022-09-24T13:00:00Z
5658,Humidity,1,mqtt.angizehco.com,4,toossab,10.75,2022-09-24T14:00:00Z
5659,Humidity,1,mqtt.angizehco.com,4,toossab,11.6,2022-09-24T15:00:00Z
5660,Humidity,1,mqtt.angizehco.com,4,toossab,12.61,2022-09-24T16:00:00Z
5661,Humidity,1,mqtt.angizehco.com,4,toossab,13.29,2022-09-24T17:00:00Z
5662,Humidity,1,mqtt.angizehco.com,4,toossab,12.83,2022-09-24T18:00:00Z
5663,Humidity,1,mqtt.angizehco.com,4,toossab,13.29,2022-09-24T19:00:00Z
5664,Humidity,1,mqtt.angizehco.com,4,toossab,13.58,2022-09-24T20:00:00Z
5665,Humidity,1,mqtt.angizehco.com,4,toossab,14.45,2022-09-24T21:00:00Z
5666,Humidity,1,mqtt.angizehco.com,4,toossab,14.41,2022-09-24T22:00:00Z
5667,Humidity,1,mqtt.angizehco.com,4,toossab,14.65,2022-09-24T23:00:00Z
5668,Humidity,1,mqtt.angizehco.com,4,toossab,15.27,2022-09-25T00:00:00Z
5669,Humidity,1,mqtt.angizehco.com,4,toossab,15.03,2022-09-25T01:00:00Z
5670,Humidity,1,mqtt.angizehco.com,4,toossab,15.6,2022-09-25T02:00:00Z
5671,Humidity,1,mqtt.angizehco.com,4,toossab,15.7,2022-09-25T03:00:00Z
5672,Humidity,1,mqtt.angizehco.com,4,toossab,15.58,2022-09-25T04:00:00Z
5673,Humidity,1,mqtt.angizehco.com,4,toossab,14.24,2022-09-25T05:00:00Z
5674,Humidity,1,mqtt.angizehco.com,4,toossab,13.88,2022-09-25T06:00:00Z
5675,Humidity,1,mqtt.angizehco.com,4,toossab,14.59,2022-09-25T07:00:00Z
5676,Humidity,1,mqtt.angizehco.com,4,toossab,14.64,2022-09-25T08:00:00Z
5677,Humidity,1,mqtt.angizehco.com,4,toossab,14.13,2022-09-25T09:00:00Z
5678,Humidity,1,mqtt.angizehco.com,4,toossab,13.76,2022-09-25T10:00:00Z
5679,Humidity,1,mqtt.angizehco.com,4,toossab,13.93,2022-09-25T11:00:00Z
5680,Humidity,1,mqtt.angizehco.com,4,toossab,13.63,2022-09-25T12:00:00Z
5681,Humidity,1,mqtt.angizehco.com,4,toossab,14.6,2022-09-25T13:00:00Z
5682,Humidity,1,mqtt.angizehco.com,4,toossab,14.71,2022-09-25T14:00:00Z
5683,Humidity,1,mqtt.angizehco.com,4,toossab,13.75,2022-09-25T15:00:00Z
5684,Humidity,1,mqtt.angizehco.com,4,toossab,14.17,2022-09-25T16:00:00Z
5685,Humidity,1,mqtt.angizehco.com,4,toossab,15.73,2022-09-25T17:00:00Z
5686,Humidity,1,mqtt.angizehco.com,4,toossab,16.37,2022-09-25T18:00:00Z
5687,Humidity,1,mqtt.angizehco.com,4,toossab,16.29,2022-09-25T19:00:00Z
5688,Humidity,1,mqtt.angizehco.com,4,toossab,17.31,2022-09-25T20:00:00Z
5689,Humidity,1,mqtt.angizehco.com,4,toossab,18.49,2022-09-25T21:00:00Z
5690,Humidity,1,mqtt.angizehco.com,4,toossab,19.81,2022-09-25T22:00:00Z
5691,Humidity,1,mqtt.angizehco.com,4,toossab,20.96,2022-09-25T23:00:00Z
5692,Humidity,1,mqtt.angizehco.com,4,toossab,22.4,2022-09-26T00:00:00Z
5693,Humidity,1,mqtt.angizehco.com,4,toossab,24.38,2022-09-26T01:00:00Z
5694,Humidity,1,mqtt.angizehco.com,4,toossab,26.07,2022-09-26T02:00:00Z
5695,Humidity,1,mqtt.angizehco.com,4,toossab,26.32,2022-09-26T03:00:00Z
5696,Humidity,1,mqtt.angizehco.com,4,toossab,28.73,2022-09-26T04:00:00Z
5697,Humidity,1,mqtt.angizehco.com,4,toossab,29.36,2022-09-26T05:00:00Z
5698,Humidity,1,mqtt.angizehco.com,4,toossab,27.62,2022-09-26T06:00:00Z
5699,Humidity,1,mqtt.angizehco.com,4,toossab,28.46,2022-09-26T07:00:00Z
5700,Humidity,1,mqtt.angizehco.com,4,toossab,26,2022-09-26T08:00:00Z
5701,Humidity,1,mqtt.angizehco.com,4,toossab,26.06,2022-09-26T09:00:00Z
5702,Humidity,1,mqtt.angizehco.com,4,toossab,25.55,2022-09-26T10:00:00Z
5703,Humidity,1,mqtt.angizehco.com,4,toossab,25.46,2022-09-26T11:00:00Z
5704,Humidity,1,mqtt.angizehco.com,4,toossab,24.26,2022-09-26T12:00:00Z
5705,Humidity,1,mqtt.angizehco.com,4,toossab,24,2022-09-26T13:00:00Z
5706,Humidity,1,mqtt.angizehco.com,4,toossab,22.97,2022-09-26T14:00:00Z
5707,Humidity,1,mqtt.angizehco.com,4,toossab,23.49,2022-09-26T15:00:00Z
5708,Humidity,1,mqtt.angizehco.com,4,toossab,23.34,2022-09-26T16:00:00Z
5709,Humidity,1,mqtt.angizehco.com,4,toossab,23.5,2022-09-26T17:00:00Z
5710,Humidity,1,mqtt.angizehco.com,4,toossab,23.81,2022-09-26T18:00:00Z
5711,Humidity,1,mqtt.angizehco.com,4,toossab,23.89,2022-09-26T19:00:00Z
5712,Humidity,1,mqtt.angizehco.com,4,toossab,23.6,2022-09-26T20:00:00Z
5713,Humidity,1,mqtt.angizehco.com,4,toossab,23.32,2022-09-26T21:00:00Z
5714,Humidity,1,mqtt.angizehco.com,4,toossab,23.44,2022-09-26T22:00:00Z
5715,Humidity,1,mqtt.angizehco.com,4,toossab,23.26,2022-09-26T23:00:00Z
5716,Humidity,1,mqtt.angizehco.com,4,toossab,23.23,2022-09-27T00:00:00Z
5717,Humidity,1,mqtt.angizehco.com,4,toossab,23.11,2022-09-27T01:00:00Z
5718,Humidity,1,mqtt.angizehco.com,4,toossab,22.92,2022-09-27T02:00:00Z
5719,Humidity,1,mqtt.angizehco.com,4,toossab,22.98,2022-09-27T03:00:00Z
5720,Humidity,1,mqtt.angizehco.com,4,toossab,23.36,2022-09-27T04:00:00Z
5721,Humidity,1,mqtt.angizehco.com,4,toossab,23.26,2022-09-27T05:00:00Z
5722,Humidity,1,mqtt.angizehco.com,4,toossab,24.17,2022-09-27T06:00:00Z
5723,Humidity,1,mqtt.angizehco.com,4,toossab,22.5,2022-09-27T07:00:00Z
5724,Humidity,1,mqtt.angizehco.com,4,toossab,24.25,2022-09-27T08:00:00Z
5725,Humidity,1,mqtt.angizehco.com,4,toossab,24.32,2022-09-27T09:00:00Z
5726,Humidity,1,mqtt.angizehco.com,4,toossab,23.47,2022-09-27T10:00:00Z
5727,Humidity,1,mqtt.angizehco.com,4,toossab,22.64,2022-09-27T11:00:00Z
5728,Humidity,1,mqtt.angizehco.com,4,toossab,22.7,2022-09-27T12:00:00Z
5729,Humidity,1,mqtt.angizehco.com,4,toossab,22.05,2022-09-27T13:00:00Z
5730,Humidity,1,mqtt.angizehco.com,4,toossab,20.2,2022-09-27T14:00:00Z
5731,Humidity,1,mqtt.angizehco.com,4,toossab,20.33,2022-09-27T15:00:00Z
5732,Humidity,1,mqtt.angizehco.com,4,toossab,20.21,2022-09-27T16:00:00Z
5733,Humidity,1,mqtt.angizehco.com,4,toossab,19.87,2022-09-27T17:00:00Z
5734,Humidity,1,mqtt.angizehco.com,4,toossab,19.73,2022-09-27T18:00:00Z
5735,Humidity,1,mqtt.angizehco.com,4,toossab,19.61,2022-09-27T19:00:00Z
5736,Humidity,1,mqtt.angizehco.com,4,toossab,20.25,2022-09-27T20:00:00Z
5737,Humidity,1,mqtt.angizehco.com,4,toossab,20.07,2022-09-27T21:00:00Z
5738,Humidity,1,mqtt.angizehco.com,4,toossab,20.05,2022-09-27T22:00:00Z
5739,Humidity,1,mqtt.angizehco.com,4,toossab,19.87,2022-09-27T23:00:00Z
5740,Humidity,1,mqtt.angizehco.com,4,toossab,19.64,2022-09-28T00:00:00Z
5741,Humidity,1,mqtt.angizehco.com,4,toossab,19.23,2022-09-28T01:00:00Z
5742,Humidity,1,mqtt.angizehco.com,4,toossab,20.19,2022-09-28T02:00:00Z
5743,Humidity,1,mqtt.angizehco.com,4,toossab,20.39,2022-09-28T03:00:00Z
5744,Humidity,1,mqtt.angizehco.com,4,toossab,19.94,2022-09-28T04:00:00Z
5745,Humidity,1,mqtt.angizehco.com,4,toossab,20.38,2022-09-28T05:00:00Z
5746,Humidity,1,mqtt.angizehco.com,4,toossab,20.76,2022-09-28T06:00:00Z
5747,Humidity,1,mqtt.angizehco.com,4,toossab,20.47,2022-09-28T07:00:00Z
5748,Humidity,1,mqtt.angizehco.com,4,toossab,19.29,2022-09-28T08:00:00Z
5749,Humidity,1,mqtt.angizehco.com,4,toossab,19.65,2022-09-28T09:00:00Z
5750,Humidity,1,mqtt.angizehco.com,4,toossab,18.83,2022-09-28T10:00:00Z
5751,Humidity,1,mqtt.angizehco.com,4,toossab,17.73,2022-09-28T11:00:00Z
5752,Humidity,1,mqtt.angizehco.com,4,toossab,17.55,2022-09-28T12:00:00Z
5753,Humidity,1,mqtt.angizehco.com,4,toossab,16.05,2022-09-28T13:00:00Z
5754,Humidity,1,mqtt.angizehco.com,4,toossab,17.91,2022-09-28T14:00:00Z
5755,Humidity,1,mqtt.angizehco.com,4,toossab,16.84,2022-09-28T15:00:00Z
5756,Humidity,1,mqtt.angizehco.com,4,toossab,16.21,2022-09-28T16:00:00Z
5757,Humidity,1,mqtt.angizehco.com,4,toossab,18.46,2022-09-28T17:00:00Z
5758,Humidity,1,mqtt.angizehco.com,4,toossab,18.12,2022-09-28T18:00:00Z
5759,Humidity,1,mqtt.angizehco.com,4,toossab,17.52,2022-09-28T19:00:00Z
5760,Humidity,1,mqtt.angizehco.com,4,toossab,18.18,2022-09-28T20:00:00Z
5761,Humidity,1,mqtt.angizehco.com,4,toossab,18.46,2022-09-28T21:00:00Z
5762,Humidity,1,mqtt.angizehco.com,4,toossab,17.88,2022-09-28T22:00:00Z
5763,Humidity,1,mqtt.angizehco.com,4,toossab,17.89,2022-09-28T23:00:00Z
5764,Humidity,1,mqtt.angizehco.com,4,toossab,17.96,2022-09-29T00:00:00Z
5765,Humidity,1,mqtt.angizehco.com,4,toossab,18.37,2022-09-29T01:00:00Z
5766,Humidity,1,mqtt.angizehco.com,4,toossab,19.84,2022-09-29T02:00:00Z
5767,Humidity,1,mqtt.angizehco.com,4,toossab,19.22,2022-09-29T03:00:00Z
5768,Humidity,1,mqtt.angizehco.com,4,toossab,19.07,2022-09-29T04:00:00Z
5769,Humidity,1,mqtt.angizehco.com,4,toossab,18.84,2022-09-29T05:00:00Z
5770,Humidity,1,mqtt.angizehco.com,4,toossab,18.4,2022-09-29T06:00:00Z
5771,Humidity,1,mqtt.angizehco.com,4,toossab,18.56,2022-09-29T07:00:00Z
5772,Humidity,1,mqtt.angizehco.com,4,toossab,17.31,2022-09-29T08:00:00Z
5773,Humidity,1,mqtt.angizehco.com,4,toossab,16.41,2022-09-29T09:00:00Z
5774,Humidity,1,mqtt.angizehco.com,4,toossab,16.52,2022-09-29T10:00:00Z
5775,Humidity,1,mqtt.angizehco.com,4,toossab,15.61,2022-09-29T11:00:00Z
5776,Humidity,1,mqtt.angizehco.com,4,toossab,14.21,2022-09-29T12:00:00Z
5777,Humidity,1,mqtt.angizehco.com,4,toossab,13.38,2022-09-29T13:00:00Z
5778,Humidity,1,mqtt.angizehco.com,4,toossab,13.57,2022-09-29T14:00:00Z
5779,Humidity,1,mqtt.angizehco.com,4,toossab,14.29,2022-09-29T15:00:00Z
5780,Humidity,1,mqtt.angizehco.com,4,toossab,15.54,2022-09-29T16:00:00Z
5781,Humidity,1,mqtt.angizehco.com,4,toossab,15.7,2022-09-29T17:00:00Z
5782,Humidity,1,mqtt.angizehco.com,4,toossab,16.29,2022-09-29T18:00:00Z
5783,Humidity,1,mqtt.angizehco.com,4,toossab,17.34,2022-09-29T19:00:00Z
5784,Humidity,1,mqtt.angizehco.com,4,toossab,17.44,2022-09-29T20:00:00Z
5785,Humidity,1,mqtt.angizehco.com,4,toossab,17.63,2022-09-29T21:00:00Z
5786,Humidity,1,mqtt.angizehco.com,4,toossab,17.63,2022-09-29T22:00:00Z
5787,Humidity,1,mqtt.angizehco.com,4,toossab,17.85,2022-09-29T23:00:00Z
5788,Humidity,1,mqtt.angizehco.com,4,toossab,17.71,2022-09-30T00:00:00Z
5789,Humidity,1,mqtt.angizehco.com,4,toossab,17.97,2022-09-30T01:00:00Z
5790,Humidity,1,mqtt.angizehco.com,4,toossab,17.82,2022-09-30T02:00:00Z
5791,Humidity,1,mqtt.angizehco.com,4,toossab,17.51,2022-09-30T03:00:00Z
5792,Humidity,1,mqtt.angizehco.com,4,toossab,18.34,2022-09-30T04:00:00Z
5793,Humidity,1,mqtt.angizehco.com,4,toossab,17.94,2022-09-30T05:00:00Z
5794,Humidity,1,mqtt.angizehco.com,4,toossab,18.43,2022-09-30T06:00:00Z
5795,Humidity,1,mqtt.angizehco.com,4,toossab,19.34,2022-09-30T07:00:00Z
5796,Humidity,1,mqtt.angizehco.com,4,toossab,18.77,2022-09-30T08:00:00Z
5797,Humidity,1,mqtt.angizehco.com,4,toossab,17.61,2022-09-30T09:00:00Z
5798,Humidity,1,mqtt.angizehco.com,4,toossab,15.81,2022-09-30T10:00:00Z
5799,Humidity,1,mqtt.angizehco.com,4,toossab,15.71,2022-09-30T11:00:00Z
5800,Humidity,1,mqtt.angizehco.com,4,toossab,15.49,2022-09-30T12:00:00Z
5801,Humidity,1,mqtt.angizehco.com,4,toossab,15.74,2022-09-30T13:00:00Z
5802,Humidity,1,mqtt.angizehco.com,4,toossab,20.31,2022-09-30T14:00:00Z
5803,Humidity,1,mqtt.angizehco.com,4,toossab,20.86,2022-09-30T15:00:00Z
5804,Humidity,1,mqtt.angizehco.com,4,toossab,20.7,2022-09-30T16:00:00Z
5805,Humidity,1,mqtt.angizehco.com,4,toossab,20.85,2022-09-30T17:00:00Z
5806,Humidity,1,mqtt.angizehco.com,4,toossab,20.94,2022-09-30T18:00:00Z
5807,Humidity,1,mqtt.angizehco.com,4,toossab,21.21,2022-09-30T19:00:00Z
5808,Humidity,1,mqtt.angizehco.com,4,toossab,21.43,2022-09-30T20:00:00Z
5809,Humidity,1,mqtt.angizehco.com,4,toossab,21.34,2022-09-30T21:00:00Z
5810,Humidity,1,mqtt.angizehco.com,4,toossab,20.97,2022-09-30T22:00:00Z
5811,Humidity,1,mqtt.angizehco.com,4,toossab,20.59,2022-09-30T23:00:00Z
5812,Humidity,1,mqtt.angizehco.com,4,toossab,20.7,2022-10-01T00:00:00Z
5813,Humidity,1,mqtt.angizehco.com,4,toossab,20.72,2022-10-01T01:00:00Z
5814,Humidity,1,mqtt.angizehco.com,4,toossab,21.18,2022-10-01T02:00:00Z
5815,Humidity,1,mqtt.angizehco.com,4,toossab,22.17,2022-10-01T03:00:00Z
5816,Humidity,1,mqtt.angizehco.com,4,toossab,21.67,2022-10-01T04:00:00Z
5817,Humidity,1,mqtt.angizehco.com,4,toossab,22.5,2022-10-01T05:00:00Z
5818,Humidity,1,mqtt.angizehco.com,4,toossab,22.35,2022-10-01T06:00:00Z
5819,Humidity,1,mqtt.angizehco.com,4,toossab,23.06,2022-10-01T07:00:00Z
5820,Humidity,1,mqtt.angizehco.com,4,toossab,23.48,2022-10-01T08:00:00Z
5821,Humidity,1,mqtt.angizehco.com,4,toossab,21.68,2022-10-01T09:00:00Z
5822,Humidity,1,mqtt.angizehco.com,4,toossab,20.76,2022-10-01T10:00:00Z
5823,Humidity,1,mqtt.angizehco.com,4,toossab,18.47,2022-10-01T11:00:00Z
5824,Humidity,1,mqtt.angizehco.com,4,toossab,18.62,2022-10-01T12:00:00Z
5825,Humidity,1,mqtt.angizehco.com,4,toossab,16.8,2022-10-01T13:00:00Z
5826,Humidity,1,mqtt.angizehco.com,4,toossab,16.57,2022-10-01T14:00:00Z
5827,Humidity,1,mqtt.angizehco.com,4,toossab,17.2,2022-10-01T15:00:00Z
5828,Humidity,1,mqtt.angizehco.com,4,toossab,14.84,2022-10-01T16:00:00Z
5829,Humidity,1,mqtt.angizehco.com,4,toossab,16.08,2022-10-01T17:00:00Z
5830,Humidity,1,mqtt.angizehco.com,4,toossab,15.25,2022-10-01T18:00:00Z
5831,Humidity,1,mqtt.angizehco.com,4,toossab,14.72,2022-10-01T19:00:00Z
5832,Humidity,1,mqtt.angizehco.com,4,toossab,15.47,2022-10-01T20:00:00Z
5833,Humidity,1,mqtt.angizehco.com,4,toossab,15.39,2022-10-01T21:00:00Z
5834,Humidity,1,mqtt.angizehco.com,4,toossab,15.41,2022-10-01T22:00:00Z
5835,Humidity,1,mqtt.angizehco.com,4,toossab,15.24,2022-10-01T23:00:00Z
5836,Humidity,1,mqtt.angizehco.com,4,toossab,15.18,2022-10-02T00:00:00Z
5837,Humidity,1,mqtt.angizehco.com,4,toossab,15.07,2022-10-02T01:00:00Z
5838,Humidity,1,mqtt.angizehco.com,4,toossab,15.09,2022-10-02T02:00:00Z
5839,Humidity,1,mqtt.angizehco.com,4,toossab,15.16,2022-10-02T03:00:00Z
5840,Humidity,1,mqtt.angizehco.com,4,toossab,14.88,2022-10-02T04:00:00Z
5841,Humidity,1,mqtt.angizehco.com,4,toossab,15.29,2022-10-02T05:00:00Z
5842,Humidity,1,mqtt.angizehco.com,4,toossab,15.55,2022-10-02T06:00:00Z
5843,Humidity,1,mqtt.angizehco.com,4,toossab,15.96,2022-10-02T07:00:00Z
5844,Humidity,1,mqtt.angizehco.com,4,toossab,16.26,2022-10-02T08:00:00Z
5845,Humidity,1,mqtt.angizehco.com,4,toossab,16.26,2022-10-02T09:00:00Z
5846,Humidity,1,mqtt.angizehco.com,4,toossab,16.35,2022-10-02T10:00:00Z
5847,Humidity,1,mqtt.angizehco.com,4,toossab,15.76,2022-10-02T11:00:00Z
5848,Humidity,1,mqtt.angizehco.com,4,toossab,16.18,2022-10-02T12:00:00Z
5849,Humidity,1,mqtt.angizehco.com,4,toossab,15.02,2022-10-02T13:00:00Z
5850,Humidity,1,mqtt.angizehco.com,4,toossab,14.46,2022-10-02T14:00:00Z
5851,Humidity,1,mqtt.angizehco.com,4,toossab,15.91,2022-10-02T15:00:00Z
5852,Humidity,1,mqtt.angizehco.com,4,toossab,14.47,2022-10-02T16:00:00Z
5853,Humidity,1,mqtt.angizehco.com,4,toossab,14.5,2022-10-02T17:00:00Z
5854,Humidity,1,mqtt.angizehco.com,4,toossab,14.23,2022-10-02T18:00:00Z
